Rooms,Area,Bathrooms,Condition,Region,Price_Range
3,264.0,2,5,8,3
3,322.5,4,1,8,3
3,148.85,3,5,8,3
3,180.0,2,5,23,3
3,125.0,4,1,8,3
3,204.0,3,5,8,3
4,285.0,4,1,7,4
3,106.0,3,5,8,3
7,400.0,4,5,7,4
4,180.0,2,3,23,4
3,153.2,3,5,23,3
4,207.3,4,1,8,4
3,254.0,3,1,8,3
3,254.07,3,1,8,3
3,254.07,3,1,8,4
3,274.78,3,1,8,4
3,277.6,2,5,8,3
4,304.0,2,5,7,5
3,168.0,1,3,7,3
4,325.0,3,5,7,5
4,240.0,2,5,7,3
3,206.8,3,5,8,3
3,188.24,3,4,8,3
3,188.24,3,4,8,4
3,101.0,2,3,8,1
4,154.0,3,5,8,3
4,400.0,3,2,7,4
3,220.0,1,5,22,2
3,248.0,3,5,7,3
4,116.0,2,3,38,1
4,194.0,3,5,38,3
4,260.0,3,5,8,4
3,286.0,4,4,8,4
6,1118.0,4,3,23,4
3,331.0,4,1,8,4
5,486.0,4,5,8,4
4,250.0,2,5,8,3
3,117.0,2,5,23,4
5,247.0,3,5,8,3
3,165.5,2,5,8,3
3,194.8,4,1,8,3
3,194.8,4,1,8,3
3,194.8,3,1,8,3
3,182.65,2,5,8,3
5,270.0,3,5,8,4
3,188.0,3,1,8,3
5,255.0,3,5,7,3
4,270.0,4,1,8,4
3,270.0,3,4,7,4
3,240.0,4,4,22,3
3,240.0,4,1,22,4
4,338.0,3,5,23,4
3,154.0,3,5,8,3
2,72.0,2,5,22,2
3,153.0,3,1,7,3
3,128.0,1,1,23,3
3,250.0,4,4,8,4
3,60.0,1,3,22,3
4,600.0,4,5,8,5
4,507.0,4,5,22,5
4,250.0,4,1,22,4
4,270.0,4,5,23,3
3,287.0,3,1,8,3
4,375.0,4,5,8,5
3,85.0,1,5,22,2
3,276.6,2,1,7,3
3,205.25,2,1,7,4
4,270.0,3,5,7,3
3,250.0,4,4,7,4
3,220.0,4,4,7,4
3,260.0,4,4,8,3
5,390.0,4,2,7,4
3,236.0,3,5,7,3
3,276.6,2,1,7,4
2,87.06,3,5,8,4
4,220.0,2,5,8,3
4,194.0,3,4,23,3
8,239.0,3,5,23,3
3,196.0,4,1,8,3
3,147.0,2,5,23,3
3,254.0,3,1,8,4
4,300.0,4,1,8,4
4,300.0,4,1,8,4
3,195.0,3,2,8,3
3,240.0,3,1,7,3
4,240.0,2,5,23,3
3,155.0,3,5,23,4
3,180.0,1,5,22,3
3,214.2,1,4,7,3
3,150.0,3,5,23,3
3,235.1,1,4,7,3
4,301.5,2,1,22,5
4,178.0,4,5,7,3
3,250.0,3,4,8,3
3,250.0,3,4,8,3
3,380.0,4,4,8,5
3,180.0,3,5,7,3
3,280.0,3,4,8,3
3,140.0,2,1,7,3
3,140.0,3,5,8,3
4,189.0,4,5,7,4
4,140.0,3,5,8,3
2,100.0,1,4,23,3
2,69.0,1,3,7,1
3,109.0,3,5,22,4
3,210.0,4,4,8,3
3,115.0,2,5,22,3
3,199.0,3,5,8,3
3,162.0,3,1,7,4
3,248.0,3,4,7,4
5,220.0,4,5,8,3
3,180.0,3,1,7,3
3,162.5,3,1,7,4
6,300.0,4,5,22,3
3,246.0,2,5,7,3
3,200.0,1,3,8,3
3,182.0,3,1,7,4
3,105.0,2,2,23,3
3,173.0,3,5,23,3
3,90.0,4,4,7,3
3,200.0,3,1,8,3
3,120.0,2,2,8,3
3,300.0,4,4,7,3
5,230.0,3,5,8,3
3,290.0,4,4,22,3
3,300.0,4,4,22,3
2,76.0,1,2,23,3
3,243.0,4,1,7,4
3,111.0,3,5,7,3
3,360.0,3,5,23,3
4,140.0,1,3,22,2
3,281.77,3,1,7,4
4,215.9,3,5,8,3
3,250.0,3,4,8,3
3,90.0,3,4,7,3
4,219.0,2,5,8,3
4,136.42,3,5,23,2
3,198.0,3,5,8,4
5,154.0,2,5,7,3
4,140.0,2,4,7,2
4,398.0,4,4,8,4
3,181.0,3,1,23,4
3,181.0,3,1,23,4
4,200.5,4,4,7,4
4,205.0,3,5,8,3
4,150.0,3,5,23,3
3,205.45,3,4,7,3
1,50.0,1,5,22,3
3,153.0,3,4,8,3
3,120.0,3,4,23,3
8,702.0,4,5,23,5
3,125.0,4,4,7,4
3,125.0,4,4,7,4
4,356.0,4,2,7,4
3,235.7,4,4,7,4
4,230.0,3,5,22,4
3,120.0,2,5,22,2
4,250.0,3,5,23,3
3,240.0,4,5,23,3
3,291.0,3,4,7,3
3,180.0,3,1,7,3
4,220.0,4,1,7,4
3,114.0,2,5,8,3
4,303.0,4,4,7,4
4,242.0,4,5,8,5
3,235.0,3,1,7,4
3,220.0,3,1,23,3
3,134.0,3,1,22,3
2,155.0,2,5,7,4
5,420.0,3,5,23,3
4,140.0,1,3,22,3
3,325.0,3,5,23,3
4,224.0,4,5,8,4
3,305.0,2,5,7,3
6,140.0,4,5,23,3
4,245.0,3,5,7,3
3,193.0,4,2,23,4
3,287.0,3,5,8,3
3,190.0,3,1,8,4
3,240.0,4,4,8,3
3,385.0,3,5,8,4
3,86.0,3,5,7,3
3,154.0,3,5,7,3
4,231.0,2,5,8,3
2,180.0,2,5,22,3
4,175.0,4,5,7,3
3,270.0,4,4,22,4
4,123.48,1,5,8,3
4,300.0,4,5,22,4
3,280.0,4,5,8,4
4,507.0,4,5,8,5
4,300.0,3,4,8,3
2,72.0,2,2,7,3
4,200.0,3,1,7,3
2,130.0,1,1,23,3
3,228.0,3,5,8,3
3,198.0,3,1,7,3
2,121.0,2,5,22,4
3,215.0,4,5,8,4
3,119.0,2,5,7,3
4,174.0,3,5,7,3
3,300.0,4,5,8,3
3,276.0,4,5,8,3
3,336.0,3,5,8,3
3,190.0,3,5,8,4
3,150.0,3,5,8,3
4,339.0,2,3,23,2
4,245.0,2,5,8,3
3,216.0,2,5,23,3
3,124.0,2,2,22,4
4,230.0,4,1,8,4
3,195.0,4,2,23,4
3,151.0,2,5,8,3
3,340.0,4,4,7,4
3,200.0,3,1,23,3
4,182.48,3,5,23,4
3,330.0,4,4,22,4
4,308.0,4,5,8,4
4,270.0,3,5,8,4
2,195.0,2,1,23,3
6,424.0,4,5,7,5
3,248.0,3,1,8,3
3,248.0,3,1,8,3
3,270.0,3,1,8,3
3,240.0,3,1,8,3
3,114.0,3,5,8,4
3,280.0,3,1,7,4
3,153.0,3,4,8,3
3,181.77,3,4,7,3
2,160.0,1,5,22,1
4,208.0,2,5,7,3
4,141.0,3,5,7,4
3,133.0,3,5,8,3
3,280.0,4,1,7,4
3,172.0,3,5,7,3
4,190.0,3,5,8,3
3,214.2,1,4,7,4
4,274.0,3,1,8,4
3,214.02,3,4,7,3
3,216.75,4,4,22,4
3,150.0,2,1,23,3
3,197.65,4,1,7,3
4,240.0,4,2,23,4
3,78.0,2,5,22,2
5,206.0,3,5,7,3
3,290.0,4,4,7,3
3,231.0,4,4,22,4
3,224.0,4,4,22,4
3,180.0,2,5,8,3
4,311.6,4,5,22,5
6,170.31,3,5,23,3
3,276.0,3,4,8,4
3,186.0,3,4,23,3
3,234.0,4,5,8,3
3,113.0,2,5,22,3
4,223.0,3,5,8,4
5,175.0,3,3,23,2
3,133.0,3,1,7,3
3,174.0,3,1,7,3
3,137.0,3,5,7,4
3,165.0,3,5,8,3
4,191.5,3,5,8,3
3,274.0,4,1,8,4
4,203.0,2,4,7,4
2,113.0,1,5,22,2
3,177.0,3,4,23,3
3,175.2,3,1,7,3
3,300.0,3,1,8,3
3,300.0,3,4,8,4
4,560.0,4,5,8,5
4,348.0,2,5,7,4
3,276.0,4,1,8,4
4,336.0,4,5,8,4
3,93.0,2,5,7,3
5,117.0,2,3,7,2
4,280.0,3,5,22,3
3,247.0,4,5,8,3
4,189.0,3,1,7,3
4,260.0,4,4,23,4
3,180.0,3,4,7,3
3,310.0,3,4,8,3
3,200.0,3,4,7,3
4,141.9,4,1,7,4
3,306.0,3,4,8,3
3,276.0,4,4,8,4
5,541.0,4,5,22,4
3,276.0,4,4,8,4
3,100.0,2,5,22,2
3,316.0,4,1,8,4
3,420.0,3,5,22,4
3,276.0,4,4,22,4
4,167.0,1,3,23,1
2,75.0,1,5,23,2
3,160.0,3,1,8,3
3,270.0,3,4,8,4
3,53.0,2,5,7,3
3,165.0,4,1,22,4
3,165.0,4,1,22,4
3,170.0,2,1,7,3
3,170.0,2,1,7,3
4,158.43,3,4,7,4
2,274.0,1,5,22,1
3,310.0,3,5,7,4
5,350.0,4,5,22,5
5,250.0,4,5,8,3
3,290.0,3,4,7,4
4,429.0,3,5,22,4
5,396.0,3,5,7,4
3,349.2,4,1,8,5
3,269.0,3,1,8,3
5,473.0,4,1,8,4
4,720.0,4,5,8,3
4,292.0,3,5,23,4
4,208.0,3,5,8,3
3,379.0,2,5,23,3
3,230.0,3,4,8,3
4,350.0,4,4,8,5
4,216.0,3,5,7,4
3,250.0,3,4,7,4
3,190.0,3,4,8,4
8,1632.0,4,5,7,5
6,300.0,4,5,8,4
3,110.0,1,5,22,2
3,173.0,3,5,8,3
3,190.0,3,1,8,4
3,215.0,3,4,23,3
3,215.0,3,1,23,3
4,225.0,4,5,8,5
4,365.0,3,4,7,4
4,216.0,3,1,7,3
5,320.0,4,5,23,4
3,180.0,2,4,7,3
5,350.0,4,5,7,4
3,160.0,3,4,8,3
3,152.0,3,4,7,3
3,170.0,3,5,23,3
3,170.0,3,4,23,3
5,950.0,4,5,23,4
5,750.0,4,5,23,4
3,205.0,3,5,23,3
4,250.0,2,5,23,4
4,97.0,4,1,8,3
3,154.18,1,5,23,2
2,81.0,1,3,22,1
3,390.0,4,5,23,4
3,107.0,2,3,22,3
5,382.0,3,5,23,4
3,220.0,3,5,8,3
7,492.0,1,3,8,3
3,270.0,4,1,8,3
3,310.0,4,5,7,3
3,104.0,2,5,22,3
3,156.0,3,4,8,3
3,189.1,2,4,7,4
3,127.0,2,4,7,3
4,172.0,2,5,7,4
3,86.0,1,2,23,2
3,124.68,1,5,23,2
5,154.0,4,5,7,4
5,252.0,4,5,8,4
2,60.0,1,2,23,2
4,117.0,1,5,23,3
3,190.4,3,5,23,3
4,220.0,3,5,22,4
4,96.0,1,3,8,2
4,188.4,4,5,23,3
4,428.0,2,5,7,4
4,182.0,3,5,8,3
4,430.0,4,4,7,4
2,100.0,1,0,23,2
1,51.0,1,3,23,1
4,150.0,1,5,7,2
3,324.0,3,5,23,3
0,40.0,1,3,23,1
3,65.0,1,5,22,2
3,113.4,2,5,23,3
4,250.0,4,5,8,3
0,164.0,2,5,22,3
3,295.0,3,2,23,3
4,308.0,4,5,23,3
4,144.0,4,5,7,3
4,360.0,2,5,7,4
0,216.2,3,1,8,3
3,200.0,4,4,23,4
3,200.0,4,4,23,4
3,252.0,3,5,22,3
3,114.0,3,4,7,3
3,70.0,1,5,23,2
3,210.0,4,1,7,3
3,210.0,4,1,7,3
3,125.0,3,4,8,3
3,150.0,3,5,8,3
2,80.0,1,5,23,1
4,250.0,1,5,23,3
6,156.0,1,5,22,3
3,165.0,3,4,8,3
4,400.0,3,5,22,4
3,135.0,2,4,7,3
3,225.0,3,2,7,4
3,217.36,3,5,8,3
4,90.0,1,3,8,2
4,200.0,3,5,23,2
3,143.0,2,2,7,3
6,548.0,4,5,23,3
4,203.0,4,5,23,4
3,120.0,2,5,22,2
10,220.0,4,5,8,3
4,300.0,4,4,22,4
3,72.0,2,1,22,5
6,954.0,4,5,23,5
7,320.0,4,5,22,5
3,280.0,3,4,8,3
3,255.0,4,1,22,4
3,258.0,3,1,8,3
3,244.0,3,4,7,3
4,368.0,4,3,7,3
5,120.0,2,2,23,2
3,216.2,3,4,8,3
3,240.0,3,1,23,3
3,90.0,1,5,23,1
3,269.0,3,1,7,4
4,181.0,2,4,7,3
4,296.0,4,5,22,4
4,267.0,2,5,7,3
3,188.0,3,1,7,4
0,224.0,1,3,8,2
3,98.65,2,4,23,3
10,651.0,4,5,8,4
3,322.0,4,1,8,3
3,166.0,2,4,8,3
3,149.0,2,5,23,3
3,130.0,3,5,23,3
3,216.2,3,4,8,3
3,216.2,3,4,8,4
3,170.0,2,5,7,3
3,242.25,3,1,7,4
3,242.25,3,1,7,4
4,385.0,4,1,8,5
3,236.0,3,5,23,3
3,72.0,1,5,22,2
3,184.0,3,5,23,3
3,152.0,2,5,8,3
3,180.0,2,5,22,3
3,331.0,4,5,8,4
3,294.0,3,1,7,3
4,270.0,4,1,7,4
3,316.0,4,1,8,4
3,316.0,4,1,8,4
1,84.0,2,2,23,2
3,145.0,3,4,8,3
3,280.0,4,1,22,4
3,200.0,2,1,8,3
3,270.0,3,1,8,3
5,428.0,3,5,7,3
3,331.5,4,4,7,4
4,89.0,2,5,8,3
3,270.0,3,1,7,3
3,270.0,3,1,8,4
3,300.0,4,1,22,4
4,222.31,4,5,8,4
3,150.0,3,1,23,3
3,230.0,2,1,23,4
3,179.0,3,2,8,3
3,260.0,4,1,7,3
4,300.0,4,4,23,3
3,189.0,3,4,7,4
3,140.0,2,5,23,3
2,102.0,2,4,23,3
1,70.0,2,4,23,2
3,307.0,1,5,7,3
4,166.5,3,5,7,3
3,70.0,1,5,7,3
4,300.0,4,1,8,4
2,45.0,1,5,23,2
4,285.9,3,5,8,4
3,125.0,3,4,8,3
4,175.0,3,5,8,3
3,255.0,1,5,7,2
10,447.0,4,5,23,3
2,92.54,1,2,7,3
3,205.0,3,1,7,4
3,258.0,2,5,7,4
3,228.0,3,1,23,3
4,266.21,3,4,8,4
3,222.3,3,4,7,3
3,242.0,2,4,7,3
4,350.0,4,5,7,5
3,222.3,3,1,7,3
2,190.0,1,5,23,1
4,260.0,2,5,8,3
3,310.03,2,4,23,4
3,240.0,3,4,22,4
3,260.0,2,5,23,3
3,283.6,4,4,23,4
3,283.6,4,4,23,4
4,148.0,4,5,23,3
2,42.5,1,5,23,2
2,79.6,2,5,23,3
4,973.0,3,2,23,5
5,390.0,2,5,8,3
3,210.0,3,4,23,3
4,174.0,3,5,23,3
5,242.0,2,5,23,3
3,185.0,3,5,23,4
5,235.0,4,5,7,4
2,70.0,1,3,8,2
3,263.2,3,4,23,3
3,265.15,3,4,23,3
3,242.0,3,1,8,4
3,170.0,2,4,7,3
3,290.0,4,1,8,3
3,331.5,4,1,7,4
4,238.0,3,5,8,4
3,293.0,4,1,22,4
4,280.0,4,4,22,5
3,206.0,3,4,7,4
2,60.0,1,1,23,2
3,145.0,3,4,8,3
5,180.0,3,5,8,3
2,58.0,1,5,23,1
3,243.0,2,4,7,4
3,215.0,4,1,8,4
3,234.0,4,4,7,4
3,232.0,2,5,23,4
3,210.0,3,4,8,3
4,91.0,1,3,23,2
0,210.0,3,4,8,3
2,159.3,2,1,7,3
3,255.0,4,4,22,4
3,126.0,3,5,7,4
3,306.0,3,4,8,4
4,102.0,2,5,8,1
3,115.0,2,5,22,2
3,218.0,4,1,23,4
3,246.0,3,4,8,3
3,269.0,3,4,8,3
3,281.0,3,4,8,3
3,246.0,3,4,8,3
3,246.0,3,4,8,3
3,246.0,4,4,8,4
4,330.0,4,4,23,4
7,250.0,4,5,23,3
2,80.0,1,5,8,2
3,156.0,3,5,8,3
3,250.0,2,5,7,3
3,300.0,3,1,8,3
3,65.0,1,5,22,2
2,895.0,1,3,8,1
4,105.0,3,5,8,3
3,200.0,3,5,7,3
3,200.9,3,2,23,3
3,136.0,3,4,7,3
3,133.0,3,4,7,3
3,210.0,3,4,8,3
3,210.0,3,4,8,3
3,200.0,3,4,7,3
3,286.0,3,4,7,3
3,178.0,3,5,23,3
3,157.0,3,5,8,3
3,240.0,3,5,23,3
2,145.0,1,5,8,3
3,118.0,2,5,23,2
2,80.0,1,5,23,3
1,105.0,1,2,8,3
3,160.0,3,4,8,3
0,220.0,2,5,23,2
3,306.0,4,5,7,3
1,67.0,2,5,7,3
3,270.0,3,4,7,3
3,93.0,1,5,7,2
3,115.0,2,5,22,3
3,242.0,3,4,8,4
3,294.0,3,5,22,3
3,92.0,2,3,22,2
3,166.0,3,5,8,3
2,50.0,1,5,23,3
3,90.0,2,3,8,2
3,230.0,3,5,8,3
3,240.0,3,1,8,3
3,160.79,3,5,7,3
3,182.0,3,5,8,3
3,171.0,3,5,8,3
4,322.0,3,5,23,4
4,234.0,4,5,23,3
4,170.0,2,5,8,3
3,206.0,2,3,7,2
3,275.0,3,5,23,3
3,153.0,2,5,7,3
3,300.0,2,5,8,3
4,360.0,3,2,7,4
3,295.0,2,1,8,3
3,295.0,2,1,8,4
3,167.0,3,5,8,3
3,103.0,2,5,23,2
5,105.0,4,5,23,4
2,60.0,1,3,22,1
3,248.0,3,4,8,3
3,180.0,3,1,7,3
6,186.0,3,5,8,3
4,195.0,1,5,22,2
3,245.0,4,4,7,4
3,111.0,1,5,23,2
3,190.0,3,5,8,3
2,40.0,1,3,8,1
4,340.0,3,1,8,4
4,350.0,4,5,7,4
3,187.0,1,3,23,1
3,220.0,2,5,8,3
3,297.0,3,1,8,4
3,216.0,3,5,23,3
3,277.0,3,4,8,3
4,156.2,2,5,7,3
3,200.0,3,4,8,3
3,150.0,3,5,23,3
3,120.0,3,5,8,3
4,130.0,3,5,23,3
2,90.0,1,5,8,2
3,245.3,3,5,23,3
3,200.0,3,5,23,3
4,200.0,4,5,23,4
3,200.0,2,5,8,3
3,150.0,2,4,8,3
3,288.0,4,1,22,4
3,150.0,3,5,8,3
3,220.0,3,5,8,4
5,300.0,3,5,22,4
3,273.0,3,1,7,3
3,195.0,4,2,23,3
3,187.0,3,5,8,3
3,225.0,3,1,8,3
3,200.0,3,1,7,3
3,276.0,3,1,8,4
3,127.0,3,3,8,3
3,70.0,1,4,7,2
3,242.0,3,4,7,4
3,287.0,4,5,8,4
4,300.0,3,5,22,3
2,60.0,1,5,7,3
3,185.0,3,4,8,3
3,228.0,4,5,23,4
5,174.0,2,5,23,2
3,230.4,2,4,22,3
4,300.0,2,2,23,2
5,96.0,3,5,8,3
1,200.0,1,3,8,5
3,155.0,3,4,23,3
3,250.0,3,4,8,3
5,163.0,2,5,8,4
3,50.0,1,3,8,2
7,928.0,4,5,8,5
3,135.0,3,5,8,3
4,254.0,3,4,7,4
3,230.0,2,5,8,3
3,126.0,2,3,8,3
3,148.0,4,5,23,3
3,300.0,4,2,7,3
3,290.5,3,4,23,3
4,400.0,4,1,7,3
3,130.0,1,5,8,3
3,80.0,1,3,8,3
4,240.0,3,5,22,4
4,190.0,3,5,7,3
3,120.0,2,5,22,3
3,141.0,1,3,7,2
3,163.0,1,5,7,3
2,90.0,1,5,7,2
3,180.0,2,4,8,3
4,180.0,2,4,7,3
2,120.0,1,3,23,2
3,230.0,4,5,7,3
4,306.0,4,5,7,3
3,244.0,4,5,8,4
3,263.0,4,5,23,3
3,319.0,3,5,23,3
4,430.0,4,5,8,4
4,260.0,3,5,8,3
5,350.0,3,5,8,3
4,230.0,3,5,8,4
3,226.0,4,5,8,3
3,380.0,4,5,8,3
3,145.0,3,5,8,4
3,250.0,4,4,8,3
4,420.0,3,5,7,3
5,171.0,4,5,8,3
4,427.0,4,5,8,4
4,180.0,3,4,7,3
3,280.0,3,4,7,4
3,300.0,3,4,22,4
3,292.36,4,1,22,4
3,175.0,2,5,7,3
2,60.0,1,2,22,2
3,270.0,3,5,8,3
6,342.0,4,5,7,4
3,128.0,2,5,8,3
3,160.0,3,5,7,3
2,160.0,1,3,38,1
3,160.0,4,1,22,4
3,168.0,2,5,7,3
3,250.0,3,5,8,4
5,356.0,4,5,8,3
2,63.0,2,5,23,2
3,54.0,1,5,22,1
3,195.0,4,4,8,3
3,360.0,3,4,8,3
3,178.0,3,4,8,3
0,120.0,3,5,8,3
6,471.0,1,5,7,5
3,173.0,3,4,8,3
3,178.0,3,4,8,3
3,280.0,3,4,22,4
3,155.0,2,1,8,3
3,175.0,2,4,7,3
3,119.0,2,5,23,3
3,425.0,4,4,8,4
4,220.0,4,5,8,4
3,120.0,2,4,23,3
4,200.0,4,5,8,5
3,270.0,3,5,7,3
3,270.0,4,4,22,4
3,316.0,3,4,8,4
4,225.0,2,5,7,3
4,150.0,2,5,7,3
3,198.0,3,1,7,4
3,198.0,3,1,7,4
3,150.0,4,5,7,3
4,260.0,4,5,8,3
3,220.0,3,1,8,4
3,320.0,4,4,22,4
4,120.0,3,5,23,4
3,180.0,3,4,23,3
2,152.0,3,3,7,2
3,270.0,3,1,7,3
3,332.0,4,4,7,4
4,298.0,4,5,7,3
4,320.0,4,1,23,4
3,194.0,3,5,8,3
3,110.0,3,2,23,3
3,180.0,3,5,8,5
3,192.0,3,5,7,4
2,112.0,1,5,8,2
3,214.0,3,5,23,4
3,421.0,4,1,7,4
5,170.0,3,5,23,3
6,635.4,4,5,23,5
5,160.0,3,5,7,3
3,248.0,4,1,8,3
7,153.0,4,5,7,3
3,280.0,2,5,8,3
3,92.0,1,3,22,2
4,330.0,4,1,7,3
3,258.0,4,4,7,3
3,320.0,3,1,22,4
3,242.25,3,5,7,4
3,265.5,4,1,8,3
3,285.0,4,1,7,4
4,440.0,4,5,23,3
3,54.0,1,5,7,2
3,332.0,4,4,7,4
3,415.0,3,4,7,4
3,415.0,3,4,7,4
3,145.0,3,5,8,3
3,254.07,3,1,8,3
3,254.07,3,1,8,4
3,274.78,3,1,8,4
3,300.0,4,4,7,4
3,300.0,4,4,7,4
6,232.0,3,5,23,3
3,300.0,4,4,7,4
3,421.0,4,4,8,4
3,180.0,4,4,22,3
3,300.0,4,4,8,4
3,300.0,4,4,8,4
2,88.0,1,2,22,2
3,235.7,4,4,7,4
3,200.0,2,5,23,3
3,234.0,4,1,7,4
3,234.0,4,1,7,4
3,297.0,3,5,8,3
3,54.0,1,5,22,1
3,300.0,4,5,7,4
2,180.0,1,5,22,2
3,280.0,4,4,8,4
3,260.0,4,4,7,3
8,782.0,4,5,7,5
3,235.0,3,4,23,3
2,103.0,2,1,23,3
3,228.0,2,5,7,3
4,94.0,1,5,7,3
4,180.0,2,5,7,3
3,178.0,4,5,8,4
10,763.0,4,5,22,5
3,210.0,3,4,8,4
3,297.0,4,1,8,3
3,335.0,4,4,8,4
4,324.0,3,4,7,2
3,228.0,1,5,7,2
3,156.0,3,2,23,3
3,259.0,4,1,7,3
3,168.0,1,5,7,3
5,117.0,2,3,7,2
3,270.0,3,4,8,3
3,215.0,3,1,7,2
3,220.0,3,1,7,2
3,280.0,3,4,7,3
3,130.0,4,1,8,3
3,240.0,4,1,7,4
3,204.0,3,5,8,3
3,327.0,4,1,7,4
2,160.0,2,4,23,3
5,245.0,4,1,22,4
3,182.0,4,5,8,4
3,398.0,3,2,23,3
4,430.0,4,5,23,5
3,220.0,4,4,22,3
3,220.0,4,4,22,3
3,187.0,3,5,8,4
3,276.0,3,4,7,3
3,242.0,3,4,7,3
3,252.0,3,4,7,3
3,138.0,2,4,23,3
3,158.0,2,5,23,3
3,54.0,1,5,22,1
3,280.0,2,5,23,3
4,145.0,2,5,8,3
3,56.0,1,3,7,1
3,194.0,4,1,22,4
3,243.0,3,4,7,4
3,427.0,3,5,23,5
3,450.0,4,4,8,4
3,335.0,4,4,8,4
4,270.0,3,1,7,3
3,237.0,3,4,8,3
3,298.0,3,4,8,3
3,280.0,3,4,8,3
4,262.0,4,5,7,4
3,300.0,4,4,8,4
3,209.0,3,4,8,4
3,240.0,3,5,7,3
3,182.65,3,5,8,3
3,216.2,3,1,8,3
3,174.0,3,5,8,3
4,320.0,4,4,7,4
4,230.0,2,3,23,2
3,300.0,3,4,22,4
3,168.0,3,4,7,3
3,213.0,3,5,7,3
3,80.0,1,3,23,1
4,260.0,2,5,7,4
2,90.0,2,5,7,1
4,180.0,3,1,7,3
3,270.0,3,1,7,3
2,180.16,1,3,8,2
4,300.0,4,4,7,4
4,346.0,1,5,8,3
3,206.0,3,5,8,3
5,145.0,4,5,7,3
4,340.0,4,4,7,4
3,135.0,3,5,7,3
3,150.0,1,3,22,1
7,558.0,4,5,23,4
4,559.5,4,5,8,5
4,250.0,3,1,8,4
5,808.0,4,1,7,5
3,410.0,4,1,23,4
5,367.0,4,1,8,4
3,514.0,3,1,7,4
3,285.0,3,4,8,3
4,250.0,4,1,8,4
3,153.0,2,5,23,4
5,563.75,4,5,7,4
5,225.0,4,5,8,4
3,300.0,3,4,7,3
5,120.0,2,5,23,2
3,246.0,4,5,23,4
3,195.0,3,1,8,4
4,335.0,4,4,8,3
3,195.5,4,5,22,4
3,258.0,4,1,8,4
4,421.0,4,1,8,4
3,164.46,1,4,23,3
3,472.0,2,3,8,3
4,334.95,4,1,22,5
4,175.0,4,5,7,3
3,255.0,4,4,22,4
3,156.4,3,5,23,3
3,100.0,2,5,23,2
3,299.6,3,5,23,3
3,221.0,2,5,23,3
3,138.0,3,1,23,3
3,109.0,2,5,8,3
2,60.0,1,3,23,1
3,169.0,3,1,22,4
3,271.0,3,1,7,4
3,271.0,3,1,7,4
3,140.0,3,1,7,3
3,224.0,3,4,7,3
3,270.0,3,4,7,4
3,300.0,3,1,7,4
3,285.0,3,1,8,3
4,150.0,3,4,7,4
3,156.0,3,4,23,3
6,252.0,2,5,8,4
5,390.0,4,5,7,4
3,281.77,4,1,7,4
3,269.0,4,4,7,4
3,331.5,4,4,7,4
3,331.5,4,4,7,4
0,270.0,3,4,7,3
3,303.0,4,4,7,4
3,224.0,3,4,7,4
3,240.0,3,4,7,4
3,134.64,3,1,7,3
3,169.0,2,4,8,3
3,180.0,3,1,7,4
2,30.0,1,3,22,1
3,290.0,3,4,7,3
3,258.0,4,4,7,3
3,180.0,3,4,7,3
3,180.0,3,4,7,3
3,150.0,3,4,23,3
3,182.0,3,1,8,3
3,240.0,3,4,8,3
4,266.5,4,1,22,4
7,306.0,3,5,23,3
3,441.0,3,4,8,5
3,120.0,2,5,7,3
3,163.0,3,1,8,3
4,139.0,4,1,7,4
3,300.5,3,4,8,3
3,326.0,4,4,7,3
3,310.0,3,5,8,3
3,242.25,3,2,7,4
4,315.0,4,1,22,4
3,340.0,3,4,7,3
3,180.0,3,4,23,3
4,300.0,4,1,7,4
3,178.0,3,1,8,3
9,480.0,4,5,22,3
3,258.0,3,1,7,4
3,273.0,3,1,7,4
3,192.0,2,5,23,3
3,285.0,4,4,7,3
3,162.0,3,1,8,3
4,284.0,3,4,7,4
4,284.5,3,1,7,3
3,284.5,3,1,7,3
3,300.0,4,1,22,4
4,600.0,3,5,23,3
3,300.0,4,5,23,3
4,240.0,2,5,23,3
5,252.0,4,5,8,4
4,66.0,1,5,7,2
5,184.0,3,5,7,3
5,184.0,3,5,7,3
1,60.0,1,3,23,0
8,180.0,4,5,23,3
5,266.0,4,5,23,4
4,340.0,3,5,23,5
4,175.0,3,5,8,3
3,216.75,4,1,22,4
3,315.0,3,1,23,3
3,306.0,3,4,8,4
3,295.0,3,5,22,4
3,163.0,3,1,7,3
3,163.0,3,1,7,3
3,101.0,3,3,8,1
4,180.0,2,3,7,2
3,140.0,3,1,23,3
4,222.0,2,5,7,3
3,301.0,3,5,7,4
3,295.0,3,4,23,3
3,175.65,3,4,23,4
2,56.0,1,3,23,1
4,315.0,3,1,22,4
3,113.0,3,1,7,4
3,258.0,4,1,7,3
3,220.0,4,4,23,3
3,180.0,3,4,7,4
8,170.0,1,3,23,2
3,7277.0,2,3,8,4
3,75.0,1,3,22,0
3,300.0,4,4,7,4
4,333.0,4,1,8,5
4,340.0,4,1,22,4
3,145.0,3,1,8,3
3,145.0,3,4,8,3
3,288.0,4,1,8,4
3,160.0,4,4,8,3
3,300.0,3,4,23,4
4,460.0,3,5,7,3
3,260.0,3,4,7,3
3,144.0,3,4,23,3
3,230.0,3,4,23,3
0,683.0,4,5,8,5
7,409.0,4,5,8,5
3,200.0,3,5,23,3
3,190.0,3,5,8,3
